NR_VOTAVEL,DS_CARGO,DS_SIT_TOT_TURNO,RECEITA_TOTAL,QTD_VOTOS,CUSTO_VOTO,VR_TOTAL_BEM_CANDIDATO,Recursos_partido,Recursos_proprios,Recursos_outros_candidatos,Recursos_pessoas_fisicas,Rendimentos_aplicacoes,Financiamento_Coletivo,origens_nao_identificadas,Comercio_bens_ou_eventos,Doacoes_Internet,0.000000000,0.000000000,0.000000000,0,0
31631,DEPUTADO ESTADUAL,SUPLENTE,0.000870049337,0.00019601526,0.003422541,-0.000000031,0.001083227,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
51888,DEPUTADO ESTADUAL,NÃO ELEITO,-0.000004949996,0.00019236604,-0.000012950,0.001938849,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
5011,DEPUTADO FEDERAL,NÃO ELEITO,0.000288799780,0.00019184472,0.001165514,-0.000000031,0.000362295,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
5440,DEPUTADO FEDERAL,NÃO ELEITO,-0.000004949996,0.00019184472,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
20110,DEPUTADO ESTADUAL,SUPLENTE,-0.000004949996,0.00018975945,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
1801,DEPUTADO FEDERAL,NÃO ELEITO,0.000045049966,0.00018923814,0.000190552,0.000155079,0.000059969,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
51825,DEPUTADO ESTADUAL,NÃO ELEITO,-0.000004949996,0.00018923814,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
7017,DEPUTADO FEDERAL,SUPLENTE,0.000582549556,0.00018819550,0.002388379,-0.000000031,0.000463071,-0.000000945,-0.000132548,0.000873045,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
10010,DEPUTADO ESTADUAL,SUPLENTE,-0.000004949996,0.00018558892,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
5014,DEPUTADO FEDERAL,NÃO ELEITO,0.000212549838,0.00018089706,0.000912061,-0.000000031,0.000267721,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
65565,DEPUTADO ESTADUAL,SUPLENTE,0.000288799780,0.00018037574,0.001239515,-0.000000031,-0.000002047,-0.000000945,0.000289195,0.001027425,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
65600,DEPUTADO ESTADUAL,SUPLENTE,0.000601299542,0.00017985443,0.002580781,0.006204384,-0.000002047,-0.000000945,0.003301642,0.001027425,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
51004,DEPUTADO ESTADUAL,NÃO ELEITO,-0.000004949996,0.00017985443,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
21999,DEPUTADO ESTADUAL,SUPLENTE,0.000737549438,0.00017724784,0.003209789,0.001783738,0.000811909,-0.000000945,0.000698888,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
9007,DEPUTADO FEDERAL,SUPLENTE,0.000052549960,0.00017516257,0.000238653,0.015045675,-0.000002047,0.000377174,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
54000,DEPUTADO ESTADUAL,NÃO ELEITO,-0.000004949996,0.00017516257,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
12012,DEPUTADO ESTADUAL,SUPLENTE,-0.000004949996,0.00017464126,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
65223,DEPUTADO ESTADUAL,SUPLENTE,0.000520049603,0.00017411994,0.002306978,-0.000000031,-0.000002047,-0.000000945,0.002518406,0.001027425,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
4401,DEPUTADO FEDERAL,NÃO ELEITO,-0.000004949996,0.00017411994,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
51123,DEPUTADO ESTADUAL,NÃO ELEITO,-0.000004949996,0.00017307730,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
3633,DEPUTADO FEDERAL,NÃO ELEITO,0.000122508657,0.00017099204,0.000560557,-0.000000031,0.000152993,-0.000000945,-0.000132548,-0.000001775,-0.002063099,0.000207030,-0.003025794,#DIV/0!,,,,,,
44457,DEPUTADO ESTADUAL,NÃO ELEITO,-0.000004949996,0.00016994940,-0.000012950,0.000930631,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
51611,DEPUTADO ESTADUAL,NÃO ELEITO,-0.000004949996,0.00016786413,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
27500,DEPUTADO ESTADUAL,SUPLENTE,0.000436299667,0.00016682150,0.002022074,-0.000000031,0.000401055,0.000607333,0.000096398,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
44190,DEPUTADO ESTADUAL,NÃO ELEITO,-0.000004949996,0.00016577886,-0.000012950,0.000124057,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
51300,DEPUTADO ESTADUAL,NÃO ELEITO,-0.000004949996,0.00016577886,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
28028,DEPUTADO ESTADUAL,SUPLENTE,-0.000004949996,0.00016473623,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
20377,DEPUTADO ESTADUAL,SUPLENTE,-0.000004949996,0.00016369359,-0.000012950,0.001969871,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
77877,DEPUTADO ESTADUAL,SUPLENTE,0.000026299980,0.00016265096,0.000135052,-0.000000031,0.000036713,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
5175,DEPUTADO FEDERAL,SUPLENTE,-0.000004949996,0.00016212964,-0.000012950,0.003102176,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
51221,DEPUTADO ESTADUAL,NÃO ELEITO,-0.000004949996,0.00016160833,-0.000012950,0.008272005,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
3155,DEPUTADO FEDERAL,NÃO ELEITO,-0.000004949996,0.00015952306,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
5013,DEPUTADO FEDERAL,NÃO ELEITO,0.000287549781,0.00015900174,0.001402317,0.000248146,0.000267721,-0.000000945,-0.000132548,0.000306985,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
9077,DEPUTADO FEDERAL,SUPLENTE,0.000087549933,0.00015848042,0.000436605,0.009306591,-0.000002047,0.000607333,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
65001,DEPUTADO ESTADUAL,SUPLENTE,0.000599824543,0.00015848042,0.002921185,0.005397810,-0.000002047,0.000009905,0.003271518,0.001027425,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
4456,DEPUTADO FEDERAL,NÃO ELEITO,-0.000004949996,0.00015795911,-0.000012950,0.006359494,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
2211,DEPUTADO FEDERAL,SUPLENTE,0.000620049527,0.00015691647,0.003050687,0.018613213,0.000773149,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
18668,DEPUTADO ESTADUAL,NÃO ELEITO,-0.000004949996,0.00015691647,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
27772,DEPUTADO ESTADUAL,SUPLENTE,0.000843799357,0.00015639515,0.004160700,0.000707444,0.001021211,-0.000000945,0.000096398,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
13690,DEPUTADO ESTADUAL,SUPLENTE,0.000007549994,0.00015378857,0.000049951,0.000093035,-0.000002047,-0.000000945,-0.000132548,0.000049685,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
70320,DEPUTADO ESTADUAL,SUPLENTE,0.000582549556,0.00015274593,0.002945236,-0.000000031,0.000463071,-0.000000945,-0.000132548,0.000873045,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
5155,DEPUTADO FEDERAL,SUPLENTE,-0.000004949996,0.00015170330,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
44300,DEPUTADO ESTADUAL,NÃO ELEITO,0.000428799673,0.00015118198,0.002192277,-0.000000031,-0.000002047,0.001437550,-0.000132548,0.000883337,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
23018,DEPUTADO ESTADUAL,NÃO ELEITO,0.000421087179,0.00015118198,0.002153426,-0.000000031,0.000525086,0.000005877,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
3377,DEPUTADO FEDERAL,SUPLENTE,0.000222524830,0.00015066067,0.001148864,0.000005863,-0.000002047,0.000015330,0.002036414,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
44123,DEPUTADO ESTADUAL,NÃO ELEITO,0.001246699049,0.00014961803,0.006419578,-0.000000031,-0.000002047,0.000009905,0.011917242,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
43321,DEPUTADO ESTADUAL,SUPLENTE,0.000661715745,0.00014857540,0.003437342,-0.000000031,0.000824828,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
90444,DEPUTADO ESTADUAL,SUPLENTE,-0.000004949996,0.00014857540,-0.000012950,0.002791956,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
9070,DEPUTADO FEDERAL,SUPLENTE,-0.000004949996,0.00014857540,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
31222,DEPUTADO ESTADUAL,SUPLENTE,0.000870049337,0.00014805408,0.004530705,-0.000000031,0.001083227,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
5044,DEPUTADO FEDERAL,NÃO ELEITO,-0.000004949996,0.00014805408,-0.000012950,0.003877728,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
65765,DEPUTADO ESTADUAL,NÃO ELEITO,0.000258799803,0.00014753276,0.001361616,0.000775521,-0.000002047,-0.000000945,0.000000000,0.001027425,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
70077,DEPUTADO ESTADUAL,SUPLENTE,0.001457548889,0.00014753276,0.007609142,-0.000000031,0.001548344,-0.000000945,-0.000132548,0.000873045,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
31126,DEPUTADO ESTADUAL,SUPLENTE,-0.000004949996,0.00014649013,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
3171,DEPUTADO FEDERAL,SUPLENTE,0.003420747392,0.00014544749,0.018095069,0.011457199,0.004246892,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
51511,DEPUTADO ESTADUAL,NÃO ELEITO,-0.000004949996,0.00014336222,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
1730,DEPUTADO FEDERAL,SUPLENTE,0.049995011879,0.00014231959,0.270062568,0.015993056,0.062013584,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
1316,DEPUTADO FEDERAL,SUPLENTE,0.001895048555,0.00014231959,0.010249124,-0.000000031,0.002323540,-0.000000945,-0.000132548,0.000101145,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
90007,DEPUTADO ESTADUAL,SUPLENTE,-0.000004949996,0.00014231959,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
5066,DEPUTADO FEDERAL,NÃO ELEITO,0.000212549838,0.00014075564,0.001174764,0.004653280,0.000267721,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
23321,DEPUTADO ESTADUAL,NÃO ELEITO,0.000285849782,0.00014023432,0.001581769,-0.000000031,0.000046512,0.000009905,0.002277410,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
90180,DEPUTADO ESTADUAL,SUPLENTE,-0.000004949996,0.00014023432,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
23003,DEPUTADO ESTADUAL,NÃO ELEITO,0.001823348610,0.00013971300,0.010045622,-0.000000031,0.002263571,0.000009905,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
13177,DEPUTADO ESTADUAL,SUPLENTE,0.000807549384,0.00013919169,0.004473354,0.003722618,-0.000002047,0.005342038,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
5105,DEPUTADO FEDERAL,SUPLENTE,-0.000004949996,0.00013710642,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
5466,DEPUTADO FEDERAL,NÃO ELEITO,-0.000004949996,0.00013710642,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
20567,DEPUTADO ESTADUAL,SUPLENTE,-0.000004949996,0.00013710642,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
70444,DEPUTADO ESTADUAL,SUPLENTE,0.000512549609,0.00013658510,0.002898985,0.000310190,-0.000002047,0.002415727,-0.000132548,0.000615745,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
3611,DEPUTADO FEDERAL,NÃO ELEITO,0.000120049908,0.00013606378,0.000693758,-0.000000031,0.000152993,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
44446,DEPUTADO ESTADUAL,NÃO ELEITO,-0.000004949996,0.00013606378,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
4477,DEPUTADO FEDERAL,NÃO ELEITO,-0.000004949996,0.00013554247,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
23888,DEPUTADO ESTADUAL,NÃO ELEITO,0.000282549785,0.00013293588,0.001648370,-0.000000031,0.000044465,-0.000000945,0.002277410,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
77000,DEPUTADO ESTADUAL,SUPLENTE,0.000280349786,0.00013293588,0.001637270,-0.000000031,0.000036713,0.000025687,0.002277410,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
2777,DEPUTADO FEDERAL,NÃO ELEITO,0.000248349811,0.00013293588,0.001452268,-0.000000031,0.000308032,0.000020755,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
50300,DEPUTADO ESTADUAL,SUPLENTE,0.000481299633,0.00013189325,0.002819434,0.002171514,0.000422761,0.000944352,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
23500,DEPUTADO ESTADUAL,NÃO ELEITO,0.001957548507,0.00013137193,0.011468289,-0.000000031,0.001656872,-0.000000945,0.005892347,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
50232,DEPUTADO ESTADUAL,SUPLENTE,0.000337549743,0.00013085061,0.001998024,-0.000000031,0.000422761,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
14777,DEPUTADO ESTADUAL,SUPLENTE,0.001870048574,0.00013085061,0.010998383,-0.000000031,0.002323540,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
50222,DEPUTADO ESTADUAL,SUPLENTE,0.000337549743,0.00013032930,0.002007274,0.003102176,0.000422761,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
35000,DEPUTADO ESTADUAL,SUPLENTE,0.000170049870,0.00012980798,0.001023062,0.002791956,-0.000002047,-0.000000945,-0.000132548,0.000718665,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
5077,DEPUTADO FEDERAL,NÃO ELEITO,0.000212549838,0.00012928666,0.001280215,-0.000000031,0.000267721,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
14617,DEPUTADO ESTADUAL,SUPLENTE,-0.000004949996,0.00012928666,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
7002,DEPUTADO FEDERAL,SUPLENTE,0.000770049413,0.00012772271,0.004649106,-0.000000031,0.000773149,-0.000000945,-0.000132548,0.000615745,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
20220,DEPUTADO ESTADUAL,SUPLENTE,-0.000004949996,0.00012772271,-0.000012950,0.003102176,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
16000,DEPUTADO ESTADUAL,NÃO ELEITO,0.000146612388,0.00012668007,0.000906511,0.000062013,-0.000002047,-0.000000945,0.000966996,0.000152605,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
44020,DEPUTADO ESTADUAL,NÃO ELEITO,-0.000004949996,0.00012668007,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
10222,DEPUTADO ESTADUAL,SUPLENTE,-0.000004949996,0.00012355217,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
23600,DEPUTADO ESTADUAL,NÃO ELEITO,0.000282549785,0.00012303085,0.001781572,-0.000000031,0.000354543,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
20613,DEPUTADO ESTADUAL,SUPLENTE,-0.000004949996,0.00012303085,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
1887,DEPUTADO FEDERAL,NÃO ELEITO,0.000382549708,0.00012250954,0.002417979,0.011633247,-0.000002047,0.002547247,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
5030,DEPUTADO FEDERAL,NÃO ELEITO,0.000212549838,0.00012250954,0.001350516,-0.000000031,0.000267721,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
13678,DEPUTADO ESTADUAL,SUPLENTE,0.001370048955,0.00012198822,0.008647005,-0.000000031,0.001548344,0.000821052,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
1390,DEPUTADO FEDERAL,SUPLENTE,0.001870048574,0.00012146690,0.011845693,0.001395962,0.002323540,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
23155,DEPUTADO ESTADUAL,NÃO ELEITO,0.000420049680,0.00012094559,0.002686233,-0.000000031,0.000525086,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
13567,DEPUTADO ESTADUAL,SUPLENTE,-0.000004949996,0.00012094559,-0.000012950,0.005583942,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
45045,DEPUTADO ESTADUAL,SUPLENTE,0.000078656190,0.00011990295,0.000523556,-0.000000031,0.000036713,0.000343348,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
4334,DEPUTADO FEDERAL,SUPLENTE,0.007707960373,0.00011625373,0.050947766,-0.000000031,0.009564381,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
11155,DEPUTADO ESTADUAL,SUPLENTE,-0.000004949996,0.00011625373,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
2722,DEPUTADO FEDERAL,NÃO ELEITO,0.000320049756,0.00011573241,0.002144176,-0.000000031,0.000401055,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
70007,DEPUTADO ESTADUAL,SUPLENTE,0.000145049889,0.00011573241,0.000982362,0.024042076,-0.000002047,-0.000000945,-0.000132548,0.000615745,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
5488,DEPUTADO FEDERAL,NÃO ELEITO,-0.000004949996,0.00011573241,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
31555,DEPUTADO ESTADUAL,SUPLENTE,0.000620049527,0.00011521110,0.004153300,-0.000000031,0.000773149,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
43433,DEPUTADO ESTADUAL,SUPLENTE,0.001830464854,0.00011521110,0.012223098,0.002171514,0.002274443,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
5412,DEPUTADO FEDERAL,NÃO ELEITO,-0.000004949996,0.00011521110,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
27888,DEPUTADO ESTADUAL,SUPLENTE,0.000343799738,0.00011468978,0.002321778,0.000061319,0.000401055,-0.000000945,0.000096398,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
4424,DEPUTADO FEDERAL,NÃO ELEITO,-0.000004949996,0.00011312583,-0.000012950,0.004653280,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
51540,DEPUTADO ESTADUAL,NÃO ELEITO,-0.000004949996,0.00011260451,-0.000012950,0.007770998,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
5113,DEPUTADO FEDERAL,SUPLENTE,-0.000004949996,0.00011208319,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
27900,DEPUTADO ESTADUAL,SUPLENTE,0.000343799738,0.00011156188,0.002388379,-0.000000031,0.000401055,-0.000000945,0.000096398,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
44120,DEPUTADO ESTADUAL,NÃO ELEITO,-0.000004949996,0.00011104056,-0.000012950,0.006979936,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
65020,DEPUTADO ESTADUAL,SUPLENTE,0.000563799570,0.00011051924,0.003938698,-0.000000031,-0.000002047,-0.000000945,0.002940149,0.001027425,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
28288,DEPUTADO ESTADUAL,SUPLENTE,-0.000004949996,0.00011051924,-0.000012950,0.013696215,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
2733,DEPUTADO FEDERAL,NÃO ELEITO,0.000382549708,0.00010999793,0.002691783,0.000465300,0.000478575,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
7022,DEPUTADO FEDERAL,SUPLENTE,-0.000004949996,0.00010999793,-0.000012950,-0.000000031,-0.000002047,-0.000000945,-0.000132548,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
3344,DEPUTADO FEDERAL,SUPLENTE,0.000820049375,0.00010947661,0.005773920,-0.000000031,-0.000002047,-0.000000945,0.007820314,-0.000001775,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
11034,DEPUTADO ESTADUAL,SUPLENTE,0.000093749929,0.00010843397,0.000686358,0.002140492,-0.000002047,0.000031606,-0.000132548,0.000384175,-0.002063099,-0.000198576,-0.003025794,#DIV/0!,,,,,,
